CHR_UID,CHR_NAME,CAS,FRACTION,DU,WBODY,WGROUP,ECOLI_SINGLE,SC_WQC,TEMP_WQC,LT,GT,HD_METAL,TOXIC,TURBAP,DWS,IRR,LW,WH,ACUTE,CHRONIC,HH,PERSISTENT,UNITS,ATTAINS CAUSE_GROUP_NAME,ATTAINS CAUSE_ID,ADB_CAUSE_NO,Comments (SCB)
1935,Tribromomethane,75-25-2,,CoolWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
1935,Tribromomethane,75-25-2,,HQColdWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
1935,Tribromomethane,75-25-2,,MCWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
1935,Tribromomethane,75-25-2,,MWWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
1935,Tribromomethane,75-25-2,,WWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
1950,Trichloroethylene,79-01-6,,ColdWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1950,Trichloroethylene,79-01-6,,CoolWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1950,Trichloroethylene,79-01-6,,HQColdWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1950,Trichloroethylene,79-01-6,,MCWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1950,Trichloroethylene,79-01-6,,MWWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1950,Trichloroethylene,79-01-6,,WWAL,,,,,,,,N,Y,N,5,,,,,,70,,ug/l,TOXIC ORGANICS,1101,408,
1974,Tritium,,,ColdWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,CoolWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,HQColdWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,LAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,MCWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,MWWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1974,Tritium,,,WWAL,,,,,,,,N,Y,N,20000,,20000,,,,,,pCi/L,RADIATION,1280,0,
1977,Turbidity,,,ColdWAL,PERENNIAL STREAM,,,,,,,N,N,Y,,,,,,,,,NTU,TURBIDITY,1110,413,
1977,Turbidity,,,CoolWAL,,,,,,,,N,N,N,,,,,,,,,NTU,TURBIDITY,1110,413,
1977,Turbidity,,,HQColdWAL,PERENNIAL STREAM,,,,,,,N,N,Y,,,,,,,,,NTU,TURBIDITY,1110,413,
1977,Turbidity,,,MCWAL,PERENNIAL STREAM,,,,,,,N,N,Y,,,,,,,,,NTU,TURBIDITY,1110,413,
1977,Turbidity,,,MWWAL,,,,,,,,N,N,N,,,,,,,,,NTU,TURBIDITY,1110,413,
1977,Turbidity,,,WWAL,,,,,,,,N,N,N,,,,,,,,,NTU,TURBIDITY,1110,413,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,ColdWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,CoolWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,HQColdWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,LAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,MCWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,MWWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1981001,Uranium-234/235/238,7440-61-1,Dissolved,WWAL,,,,,,,,N,Y,N,0.03,,,,,,,,mg/l,RADIATION,1118,414,
1987,Vanadium,7440-62-2,Dissolved,ColdWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,CoolWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,HQColdWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,LAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,MCWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,MWWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1987,Vanadium,7440-62-2,Dissolved,WWAL,,,,,,,,N,Y,N,,0.1,0.1,,,,,,mg/l,METALS (OTHER THAN MERCURY),1122,415,Added fraction= Dissolved
1992,Vinyl chloride,75-01-4,,ColdWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
1992,Vinyl chloride,75-01-4,,CoolWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
1992,Vinyl chloride,75-01-4,,HQColdWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
1992,Vinyl chloride,75-01-4,,MCWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
1992,Vinyl chloride,75-01-4,,MWWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
1992,Vinyl chloride,75-01-4,,WWAL,,,,,,,,N,Y,N,2,,,,,,16,,ug/l,TOXIC ORGANICS,1129,418,
2005,Zinc,7440-66-6,,ColdWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,CoolWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,HQColdWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,LAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,MCWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,MWWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2005,Zinc,7440-66-6,,WWAL,,,,,,,,Y,Y,N,10.5,2,25,,0.0454,0.0344,26,Y,mg/l,METALS (OTHER THAN MERCURY),1169,423,
2287,Escherichia coli,,,,,,235,,,,235,N,N,N,,,,,,,,,MPN/100ml,PATHOGENS,471,217,
2287,Escherichia coli,,,,,,410,,,,410,N,N,N,,,,,,,,,MPN/100ml,PATHOGENS,471,217,
2287,Escherichia coli,,,,,,940,,,,940,N,N,N,,,,,,,,,MPN/100ml,PATHOGENS,471,217,
2287,Escherichia coli,,,,,,2507,,,,2507,N,N,N,,,,,,,,,MPN/100ml,PATHOGENS,471,217,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,ColdWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,CoolWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,HQColdWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,LAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,MCWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,MWWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2337,"Gross alpha radioactivity, (Americium-241 ref std)",,,WWAL,,,,,,,,N,Y,N,15,,15,,,,,,pCi/L,RADIATION,575,470,
2414,"Nitrogen, ammonia as N",,,ColdWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,CoolWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,HQColdWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,LAL,,,,,,,,N,Y,N,,,,,0.885,,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,MCWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,MWWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2414,"Nitrogen, ammonia as N",,,WWAL,,,,,,,,N,Y,N,,,,,0.885,0.179,,,mg/l,AMMONIA,124,91,
2416,"Nitrogen, Nitrate (NO3) as N",,,ColdWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,CoolWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,HQColdWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,LAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,MCWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,MWWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2416,"Nitrogen, Nitrate (NO3) as N",,,WWAL,,,,,,,,N,Y,N,10,,,,,,,,mg/l,NUTRIENTS,770,452,
2849,"Temperature, water",,,ColdWAL,,LAKE,,,,,20,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria for lakes in the NMAC. This value is equivalent the the 6T3 for ColdWAL.
2849,"Temperature, water",,,ColdWAL,,RIVER,,,,,24,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,CoolWAL,,LAKE,,,,,29,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria specific to lakes in the NMAC. This value is equivalent to the CoolWAL temp. 
2849,"Temperature, water",,,CoolWAL,,RIVER,,,,,29,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,HQColdWAL,,LAKE,,,,,20,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria for lakes in the NMAC. This value is equivalent the the 4T3 for HQCWAL.
2849,"Temperature, water",,,HQColdWAL,,RIVER,,,,,23,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,MCWAL,,LAKE,,,,,25,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria for lakes in the NMAC. This value is equivalent the the 6T3 for MCWAL. 
2849,"Temperature, water",,,MCWAL,,RIVER,,,,,29,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,MWWAL,,LAKE,,,,,32.2,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria specific to lakes in the NMAC. This value is equivalent to the MWWAL temp. 
2849,"Temperature, water",,,MWWAL,,RIVER,,,,,32.2,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,WWAL,,LAKE,,,,,32.2,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Highlighted to draw attention. There are no temperature criteria specific to lakes in the NMAC. This value is equivalent to the WWAL temp. 
2849,"Temperature, water",,,WWAL,,RIVER,,,,,32.2,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,LAL,,LAKE,,,,,,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Deleted because there is no thermal WQC for LAL
2849,"Temperature, water",,,LAL,,RIVER,,,,,,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,Deleted because there is no thermal WQC for LAL
2849,"Temperature, water",,,,,,,,25,,25,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,,,,,,28,,28,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
2849,"Temperature, water",,,,,,,,32.2,,32.2,N,N,N,,,,,,,,,deg C,TEMPERATURE,1036,388,
549001,Aluminum,7429-90-5,Dissolved,ColdWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,CoolWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,HQColdWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,LAL,,,,,,,,N,Y,N,,5,,,0.75,,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,MCWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,MWWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549001,Aluminum,7429-90-5,Dissolved,WWAL,,,,,,,,N,Y,N,,5,,,0.75,0.087,,,mg/l,METALS (OTHER THAN MERCURY),1281,87,
549002,Aluminum,7429-90-5,Total Recoverable,ColdWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,CoolWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,HQColdWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,LAL,,,,,,,,Y,Y,N,,,,,0.512,,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,MCWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,MWWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
549002,Aluminum,7429-90-5,Total Recoverable,WWAL,,,,,,,,Y,Y,N,,,,,0.512,0.205,,,mg/l,METALS (OTHER THAN MERCURY),1282,87,
1266001,Mercury,7439-97-6,Dissolved,ColdWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,CoolWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,HQColdWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,LAL,,,,,,,,N,Y,N,,,,,0.0014,,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,MCWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,MWWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266001,Mercury,7439-97-6,Dissolved,WWAL,,,,,,,,N,Y,N,,,,,0.0014,0.00077,,,mg/l,MERCURY,1285,274,
1266002,Mercury,7439-97-6,Total,ColdWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,CoolWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,HQColdWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,LAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,MCWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,MWWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1266002,Mercury,7439-97-6,Total,WWAL,,,,,,,,N,Y,N,0.002,,0.01,0.00077,,,,,mg/l,MERCURY,1286,274,
1334,Methylmercury,22967-92-6,,ColdWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,CoolWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,LAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,MCWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,MWWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1334,Methylmercury,22967-92-6,,WWAL,,,,,,,,N,Y,N,,,,,,,0.3,,mg/kg fish tissue,MERCURY,,,Added methylmercury HH-OO criteria based on most recent EPA approved WQC
1354001,Molybdenum,7439-98-7,Dissolved,ColdWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354001,Molybdenum,7439-98-7,Dissolved,CoolWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354001,Molybdenum,7439-98-7,Dissolved,HQColdWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354001,Molybdenum,7439-98-7,Dissolved,MCWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354001,Molybdenum,7439-98-7,Dissolved,MWWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354001,Molybdenum,7439-98-7,Dissolved,WWAL,,,,,,,,N,Y,N,,1,,,,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Moved numeric criterion from DWS to IRR to align with approved WQS. Added fraction=Dissolved. 
1354002,Molybdenum,7439-98-7,Total Recoverable,ColdWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,CoolWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,HQColdWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,LAL,,,,,,,,N,Y,N,,,,,7.92,,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,MCWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,MWWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1354002,Molybdenum,7439-98-7,Total Recoverable,WWAL,,,,,,,,N,Y,N,,,,,7.92,1.895,,,mg/l,METALS (OTHER THAN MERCURY),732,291,Added fraction= Total Recoverable 
1783001,Selenium,7782-49-2,Dissolved,ColdWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,CoolWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,HQColdWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,LAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,MCWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,MWWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783001,Selenium,7782-49-2,Dissolved,WWAL,,,,,,,,N,Y,N,0.05,0.13,0.05,,,,4.2,Y,mg/l,METALS (OTHER THAN MERCURY),1283,372,Update IRR value based on most recent approved WQS. 
1783002,Selenium,7782-49-2,Total Recoverable,ColdWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,CoolWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,HQColdWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,LAL,,,,,,,,N,Y,N,,,,0.005,0.02,,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,MCWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,MWWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
1783002,Selenium,7782-49-2,Total Recoverable,WWAL,,,,,,,,N,Y,N,,,,0.005,0.02,0.005,,,mg/l,METALS (OTHER THAN MERCURY),1284,372,Added WH value based on most recept approved WQC table. 
695,Boron,7440-42-8,Dissolved,ColdWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,CoolWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,HQColdWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,LAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,MCWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,MWWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
695,Boron,7440-42-8,Dissolved,WWAL,,,,,,,,N,Y,N,,0.75,5,,,,,,mg/l,TOXIC INORGANICS,230,123,
4577,Guthion,86-50-0,,ColdWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
4577,Guthion,86-50-0,,CoolWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
